,isbn,isbn13,original_publication_year,title,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,author,details,description,purchase
2397,1402262272,9781402262270.0,2011.0,Catching Jordan,3.85,50383,51787,3234,1832,3906,12187,15880,17982,https://images.gr-assets.com/books/1327875803m/9888775.jpg,Miranda Kenneally,"Paperback, 288 pages","ONE OF THE BOYS

What girl doesn't want to be surrounded by gorgeous jocks day in and day out? Jordan Woods isn't just surrounded by hot guys, though-she leads them as the captain and quarterback of her high school football team. They all see her as one of the guys and that's just fine. As long as she gets her athletic scholarship to a powerhouse university.

But everything she's ever worked for is threatened when Ty Green moves to her school. Not only is he an amazing QB, but he's also amazingly hot. And for the first time, Jordan's feeling vulnerable. Can she keep her head in the game while her heart's on the line? (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=9888775&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2398,60730552,9780060730550.0,1988.0,Touching the Void: The True Story of One Man's Miraculous Survival,4.2,36048,37885,1318,405,927,5750,14490,16313,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Joe Simpson,"Paperback, 218 pages","Joe Simpson and his climbing partner, Simon Yates, had just reached the top of a 21,000-foot peak in the Andes when disaster struck. Simpson plunged off the vertical face of an ice ledge, breaking his leg. In the hours that followed, darkness fell and a blizzard raged as Yates tried to lower his friend to safety. Finally, Yates was forced to cut the rope, moments before he would have been pulled to his own death.
The next three days were an impossibly grueling ordeal for both men. Yates, certain that Simpson was dead, returned to base camp consumed with grief and guilt over abandoning him. Miraculously, Simpson had survived the fall, but crippled, starving, and severely frostbitten was trapped in a deep crevasse. Summoning vast reserves of physical and spiritual strength, Simpson crawled over the cliffs and canyons of the Andes, reaching base camp hours before Yates had planned to leave.
How both men overcame the torments of those harrowing days is an epic tale of fear, suffering, and survival, and a poignant testament to unshakable courage and friendship. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=18600&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2399,,,2013.0,"This Girl (Slammed, #3)",4.18,58808,61186,5787,913,2706,9851,18712,29004,https://images.gr-assets.com/books/1364326075m/15784909.jpg,Gillian Flynn,"Paperback, 415 pages","Marriage can be a real killer.

One of the most critically acclaimed suspense writers of our time, New York Times bestseller Gillian Flynn takes that statement to its darkest place in this unputdownable masterpiece about a marriage gone terribly, terribly wrong. The Chicago Tribune proclaimed that her work “draws you in and keeps you reading with the force of a pure but nasty addiction.” Gone Girl’s toxic mix of sharp-edged wit and deliciously chilling prose creates a nerve-fraying thriller that confounds you at every turn.

On a warm summer morning in North Carthage, Missouri, it is Nick and Amy Dunne’s fifth wedding anniversary. Presents are being wrapped and reservations are being made when Nick’s clever and beautiful wife disappears from their rented McMansion on the Mississippi River. Husband-of-the-Year Nick isn’t doing himself any favors with cringe-worthy daydreams about the slope and shape of his wife’s head, but passages from Amy's diary reveal the alpha-girl perfectionist could have put anyone dangerously on edge. Under mounting pressure from the police and the media—as well as Amy’s fiercely doting parents—the town golden boy parades an endless series of lies, deceits, and inappropriate behavior. Nick is oddly evasive, and he’s definitely bitter—but is he really a killer?

As the cops close in, every couple in town is soon wondering how well they know the one that they love. With his twin sister, Margo, at his side, Nick stands by his innocence. Trouble is, if Nick didn’t do it, where is that beautiful wife? And what was in that silvery gift box hidden in the back of her bedroom closet?

With her razor-sharp writing and trademark psychological insight, Gillian Flynn delivers a fast-paced, devilishly dark, and ingeniously plotted thriller that confirms her status as one of the hottest writers around.
Source: gillian-flynn.com (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=19288043&ref=x_gr_w_bb&tag=x_gr_w_bb-20
2400,670869392,9780670869400.0,1997.0,There Was an Old Lady Who Swallowed a Fly,4.2,41867,41902,719,728,1915,7494,9974,21791,https://images.gr-assets.com/books/1172674507m/205330.jpg,Simms Taback,"Hardcover, 32 pages","An old favorite as you've never seen it before! Everyone knows the song about the old lady who swallowed a fly, a spider, a bird, and even worse, but who's ever seen what's going on inside the old lady's stomach? With this inventive die-cut artwork, Simms Tabak gives us a rollicking, eye-popping version of the well-loved poem.",https://www.goodreads.com/buy_buttons/12/follow?book_id=205330&ref=x_gr_w_bb&tag=x_gr_w_bb-20
2401,1932073205,9781932073200.0,1980.0,Way of the Peaceful Warrior: A Book That Changes Lives,4.13,34136,36716,1579,727,1749,6140,11511,16589,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Dan Millman,"Paperback, 240 pages","Way of the Peaceful Warrior is based on the story of Dan Millman, a world champion athlete, who journeys into realms of romance and magic, light and darkness, body, mind, and spirit. Guided by a powerful old warrior named Socrates and tempted by an elusive, playful woman named Joy, Dan is led toward a final confrontation that will deliver or destroy him. Readers join Dan as he learns to live as a peaceful warrior. This international bestseller conveys piercing truths and humorous wisdom, speaking directly to the universal quest for happiness. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=2255&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2402,312270828,9780312270830.0,1988.0,The Satanic Verses,3.71,37354,42878,3036,2132,3911,10161,14645,12029,https://images.gr-assets.com/books/1281988101m/12781.jpg,Salman Rushdie,"Paperback, 561 pages","Just before dawn one winter's morning, a hijacked jetliner explodes above the English Channel. Through the falling debris, two figures, Gibreel Farishta, the biggest star in India, and Saladin Chamcha, an expatriate returning from his first visit to Bombay in fifteen years, plummet from the sky, washing up on the snow-covered sands of an English beach, and proceed through a series of metamorphoses, dreams, and revelations.
--back cover (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=12781&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2403,385523904,9780385523900.0,2009.0,Nothing to Envy: Ordinary Lives in North Korea,4.42,37284,44099,5488,318,533,3272,15958,24018,https://images.gr-assets.com/books/1320449375m/6178648.jpg,Barbara Demick,"Kindle Edition, 338 pages","Nothing to Envy follows the lives of six North Koreans over fifteen years—a chaotic period that saw the death of Kim Il-sung, the unchallenged rise to power of his son Kim Jong-il, and the devastation of a far-ranging famine that killed one-fifth of the population.

Taking us into a landscape most of us have never before seen, award-winning journalist Barbara Demick brings to life what it means to be living under the most repressive totalitarian regime today—an Orwellian world that is by choice not connected to the Internet, in which radio and television dials are welded to the one government station, and where displays of affection are punished; a police state where informants are rewarded and where an offhand remark can send a person to the gulag for life. 

Demick takes us deep inside the country, beyond the reach of government censors. Through meticulous and sensitive reporting, we see her six subjects—average North Korean citizens—fall in love, raise families, nurture ambitions, and struggle for survival. One by one, we experience the moments when they realize that their government has betrayed them. 

Nothing to Envy is a groundbreaking addition to the literature of totalitarianism and an eye-opening look at a closed world that is of increasing global importance. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=40604846&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2404,60753943,9780060753950.0,1992.0,Winning,3.8,33160,33860,556,1525,2269,8119,11485,10462,https://images.gr-assets.com/books/1366775828m/866222.jpg,Jack Welch,"Hardcover, 384 pages","Jack Welch knows how to win. During his forty-year career at General Electric, he led the company to year-after-year success around the globe, in multiple markets, against brutal competition. His honest, be-the-best style of management became the gold standard in business, with his relentless focus on people, teamwork, and profits.

Since Welch retired in 2001 as chairman and chief executive officer of GE, he has traveled the world, speaking to more than 250,000 people and answering their questions on dozens of wide-ranging topics.

Inspired by his audiences and their hunger for straightforward guidance, Welch has written both a philosophical and pragmatic book, which is destined to become the bible of business for generations to come. It clearly lays out the answers to the most difficult questions people face both on and off the job.

Welch's objective is to speak to people at every level of an organization, in companies large and small. His audience is everyone from line workers to MBAs, from project managers to senior executives. His goal is to help everyone who has a passion for success.

Welch begins Winning with an introductory section called ""Underneath It All,"" which describes his business philosophy. He explores the importance of values, candor, differentiation, and voice and dignity for all.

The core of Winning is devoted to the real ""stuff"" of work. This main part of the book is split into three sections. The first looks inside the company, from leadership to picking winners to making change happen. The second section looks outside, at the competition, with chapters on strategy, mergers, and Six Sigma, to name just three. The next section of the book is about managing your career—from finding the right job to achieving work-life balance.

Welch's optimistic, no excuses, get-it-done mind-set is riveting. Packed with personal anecdotes and written in Jack's distinctive no b.s. voice, Winning offers deep insights, original thinking, and solutions to nuts-and-bolts problems that will change the way people think about work. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=866222&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2405,,,2013.0,"Collide (Collide, #1)",4.24,55720,58679,4562,1204,2220,7627,18053,29575,https://images.gr-assets.com/books/1359831056m/17158596.jpg,Gail McHugh,"Kindle Edition, 395 pages","A missed first encounter…

Colliding with a second chance…

On the heels of graduating college and trying to cope with her mother’s death, Emily Cooper moves to New York City for a fresh start.

While harboring secrets of his own, Dillon Parker takes care of Emily through her grief. Knowing he can’t live without her by his side, he’s sweet, thoughtful, and everything Emily has ever wanted in a man.

Until she meets Gavin Blake—a rich and notorious playboy who is dangerously sexy and charming as hell. Emily tries to deny the instant connection she feels, but Mr. Tall, Dark, and Handsome is not inclined to let go so easily. Recovering from his own painful past, Gavin will stop at nothing to win Emily over.

This unexpected encounter compels Emily to question her decisions, forcing her to make a choice that will destroy friendships, shatter hearts, and forever change her life. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=17158596&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2406,618620117,9780618620110.0,2009.0,How We Decide,3.81,32507,33753,1401,1134,2113,8554,12116,9836,https://images.gr-assets.com/books/1382946716m/3860977.jpg,Jonah Lehrer,"Hardcover, 259 pages","The first book to use the unexpected discoveries of neuroscience to help us make the best decisions.

Since Plato, philosophers have described the decision-making process as either rational or emotional: we carefully deliberate, or we “blink” and go with our gut. But as scientists break open the mind’s black box with the latest tools of neuroscience, they’re discovering that this is not how the mind works. Our best decisions are a finely tuned blend of both feeling and reason—and the precise mix depends on the situation. When buying a house, for example, it’s best to let our unconscious mull over the many variables. But when we’re picking a stock, intuition often leads us astray. The trick is to determine when to use the different parts of the brain, and to do this, we need to think harder (and smarter) about how we think.

Jonah Lehrer arms us with the tools we need, drawing on cutting-edge research as well as the real-world experiences of a wide range of “deciders”—from airplane pilots and hedge fund investors to serial killers and poker players.

Lehrer shows how people are taking advantage of the new science to make better television shows, win more football games, and improve military intelligence. His goal is to answer two questions that are of interest to just about anyone, from CEOs to firefighters: How does the human mind make decisions? And how can we make those decisions better? (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=3860977&ref=x_gr_w_bb&tag=x_gr_w_bb-20
2407,553381520,9780553381530.0,1994.0,"The Beekeeper's Apprentice (Mary Russell, #1)",4.08,46665,53691,4823,1064,2257,9331,19782,21257,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Laurie R. King,"Paperback, 341 pages","Long retired, Sherlock Holmes quietly pursues his study of honeybee behavior on the Sussex Downs. He never imagines he would encounter anyone whose intellect matched his own, much less an audacious teenage girl with a penchant for detection. Miss Mary Russell becomes Holmes' pupil and quickly hones her talent for deduction, disguises and danger. But when an elusive villain enters the picture, their partnership is put to a real test. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=91661&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2408,394805755,9780394805760.0,1931.0,The Story of Babar,4.07,50976,51147,328,932,2481,10843,14467,22424,https://images.gr-assets.com/books/1353333493m/356321.jpg,Jean de Brunhoff,"Hardcover, 48 pages","The classic first story about literature’s most beloved pachyderm. After his mother is killed by a hunter, Babar avoids capture by escaping to the city, where he is befriended by the kindly Old Lady. He becomes educated and cultured and, upon his return to the great forest, is crowned King of the Elephants. Translated from Jean de Brunhoff's original French, the adventures of the world's most popular elephant and his friends have enchanted generations. Delightfully amusing illustrations make this short collection of classic Babar tales a book to treasure for children young and old. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=356321&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2409,385735332,9780385735340.0,2011.0,"The Warlock (The Secrets of the Immortal Nicholas Flamel, #5)",4.17,41271,43749,1618,442,1479,7495,14929,19404,https://images.gr-assets.com/books/1386634577m/8458018.jpg,Christopher Stasheff,"Paperback, 384 pages","Back in Print: the novel that launched the epic Warlock series.

In an interstellar romp that proves science and sorcery can mix, only hard-headed realist Rod Gallowglass can save the people of Gramarye from their doom by becoming--The Warlock in Spite of Himself--if only he believed in magic.",https://www.goodreads.com/buy_buttons/12/follow?book_id=640181&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2410,044101769X,9780441017690.0,2008.0,"First Lord's Fury (Codex Alera, #6)",4.37,41816,45772,1261,167,723,5056,15763,24063,https://images.gr-assets.com/books/1327903582m/6316821.jpg,Jim Butcher,"Hardcover, 465 pages","For Gaius Octavian, life has been one long battle. Now, the end of all he fought for is close at hand. The brutal, dreaded Vord are on the march against Alera. And perhaps for the final time, Gaius Octavian and his legions must stand against the enemies of his people. And it will take all his intelligence, ingenuity, and furycraft to save their world from eternal darkness.",https://www.goodreads.com/buy_buttons/12/follow?book_id=6316821&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2411,385343663,9780385343660.0,2010.0,The Imperfectionists,3.54,36571,41966,5536,1199,4308,13687,16368,6404,https://images.gr-assets.com/books/1327935648m/6834410.jpg,Tom Rachman,"Hardcover, 272 pages","Set against the gorgeous backdrop of Rome, Tom Rachman’s wry, vibrant debut follows the topsy-turvy private lives of the reporters, editors, and executives of an international English language newspaper as they struggle to keep it—and themselves—afloat.

Fifty years and many changes have ensued since the paper was founded by an enigmatic millionaire, and now, amid the stained carpeting and dingy office furniture, the staff’s personal dramas seem far more important than the daily headlines. Kathleen, the imperious editor in chief, is smarting from a betrayal in her open marriage; Arthur, the lazy obituary writer, is transformed by a personal tragedy; Abby, the embattled financial officer, discovers that her job cuts and her love life are intertwined in a most unexpected way. Out in the field, a veteran Paris freelancer goes to desperate lengths for his next byline, while the new Cairo stringer is mercilessly manipulated by an outrageous war correspondent with an outsize ego. And in the shadows is the isolated young publisher who pays more attention to his prized basset hound, Schopenhauer, than to the fate of his family’s quirky newspaper.

As the era of print news gives way to the Internet age and this imperfect crew stumbles toward an uncertain future, the paper’s rich history is revealed, including the surprising truth about its founder’s intentions.

Spirited, moving, and highly original, The Imperfectionists will establish Tom Rachman as one of our most perceptive, assured literary talents. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=6834410&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2412,,,2012.0,The Sea of Tranquility,4.34,52982,65924,8606,1238,2097,7130,17726,37733,https://images.gr-assets.com/books/1465919812m/16151178.jpg,Katja Millay,"Kindle Edition, 426 pages","I live in a world without magic or miracles. A place where there are no clairvoyants or shapeshifters, no angels or superhuman boys to save you. A place where people die and music disintegrates and things suck. I am pressed so hard against the earth by the weight of reality that some days I wonder how I am still able to lift my feet to walk.

Former piano prodigy Nastya Kashnikov wants two things: to get through high school without anyone learning about her past and to make the boy who took everything from her—her identity, her spirit, her will to live—pay.

Josh Bennett’s story is no secret: every person he loves has been taken from his life until, at seventeen years old, there is no one left. Now all he wants is be left alone and people allow it because when your name is synonymous with death, everyone tends to give you your space.

Everyone except Nastya, the mysterious new girl at school who starts showing up and won’t go away until she’s insinuated herself into every aspect of his life. But the more he gets to know her, the more of an enigma she becomes. As their relationship intensifies and the unanswered questions begin to pile up, he starts to wonder if he will ever learn the secrets she’s been hiding—or if he even wants to.

The Sea of Tranquility is a rich, intense, and brilliantly imagined story about a lonely boy, an emotionally fragile girl, and the miracle of second chances. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=16151178&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2413,375714669,9780375714660.0,2001.0,"Persepolis 2: The Story of a Return (Persepolis, #2)",4.23,45718,46982,1991,301,1157,6932,17596,20996,https://images.gr-assets.com/books/1327865598m/9517.jpg,Marjane Satrapi,"Paperback, First American Paperback Edition, 187 pages","In Persepolis, heralded by the Los Angeles Times as ""one of the freshest and most original memoirs of our day,"" Marjane Satrapi dazzled us with her heartrending memoir-in-comic-strips about growing up in Iran during the Islamic Revolution. Here is the continuation of her fascinating story. In 1984, Marjane flees fundamentalism and the war with Iraq to begin a new life in Vienna. Once there, she faces the trials of adolescence far from her friends and family, and while she soon carves out a place for herself among a group of fellow outsiders, she continues to struggle for a sense of belonging.



Finding that she misses her home more than she can stand, Marjane returns to Iran after graduation. Her difficult homecoming forces her to confront the changes both she and her country have undergone in her absence and her shame at what she perceives as her failure in Austria. Marjane allows her past to weigh heavily on her until she finds some like-minded friends, falls in love, and begins studying art at a university. However, the repression and state-sanctioned chauvinism eventually lead her to question whether she can have a future in Iran.

As funny and poignant as its predecessor, Persepolis 2 is another clear-eyed and searing condemnation of the human cost of fundamentalism. In its depiction of the struggles of growing up--here compounded by Marjane's status as an outsider both abroad and at home--it is raw, honest, and incredibly illuminating. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=9517&ref=x_gr_w_bb&tag=x_gr_w_bb-20
2414,61020656,9780061020650.0,1989.0,"Pyramids (Discworld, #7)",3.88,44710,52074,1275,282,2577,14505,20281,14429,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Rick Riordan,"Hardcover, 516 pages","Since his mother's death six years ago, Carter Kane has been living out of a suitcase, traveling the globe with his father, the brilliant Egyptologist, Dr. Julius Kane. But while Carter's been homeschooled, his younger sister, Sadie, has been living with their grandparents in London. Sadie has just what Carter wants—school friends and a chance at a ""normal"" life. But Carter has just what Sadie longs for—time with their father. After six years of living apart, the siblings have almost nothing in common. Until now.

On Christmas Eve, Sadie and Carter are reunited when their father brings them to the British Museum, with a promise that he's going to ""make things right."" But all does not go according to plan: Carter and Sadie watch as Julius summons a mysterious figure, who quickly banishes their father and causes a fiery explosion.

Soon Carter and Sadie discover that the gods of Ancient Egypt are waking, and the worst of them—Set—has a frightening scheme. To save their father, they must embark on a dangerous journey—a quest that brings them ever closer to the truth about their family and its links to the House of Life, a secret order that has existed since the time of the pharaohs. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=7090447&ref=x_gr_w_glide_ku_bb&tag=x_gr_w_glide_ku_bb-20
2415,586064176,9780586064180.0,1985.0,"Silverthorn (The Riftwar Saga, #3)",4.06,42148,45820,591,271,1453,9587,18606,15903,https://images.gr-assets.com/books/1272603402m/149302.jpg,Raymond E. Feist,"Mass Market Paperback, 432 pages","A poisoned bolt has struck down the Princess Anita on the day of her wedding to Prince Arutha of Krondor.

To save his beloved, Arutha sets out in search of the mystic herb called Silverthorn that only grows in the dark and forbidding land of the Spellweavers.

Accompanied by a mercenary, a minstrel, and a clever young thief, he will confront an ancient evil and do battle with the dark powers that threaten the enchanted realm of Midkemia. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=149302&ref=x_gr_w_bb&tag=x_gr_w_bb-20
2416,385613466,9780385613460.0,2007.0,Before I Die,3.84,38551,46571,3910,1164,3574,11493,15471,14869,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Jenny Downham,"Hardcover, 336 pages","The story of Tessa, a young teenage girl who has only months to live ... a brilliantly crafted novel, heartbreaking yet life-affirming.

Tessa has just months to live. Fighting back against hospital visits, endless tests, drugs with excruciating side-effects, Tessa compiles a list. It’s her To Do Before I Die list. And number one is Sex. Released from the constraints of ‘normal’ life, Tessa tastes new experiences to make her feel alive while her failing body struggles to keep up. Tessa’s feelings, her relationships with her father and brother, her estranged mother, her best friend, and her new boyfriend, all are painfully crystallised in the precious weeks before Tessa’s time finally runs out. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=1314332&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2417,670021652,9780670021660.0,2009.0,Committed: A Skeptic Makes Peace with Marriage,3.39,37410,41510,4796,2063,5938,13932,12826,6751,https://images.gr-assets.com/books/1472258183m/6728738.jpg,Elizabeth Gilbert,"Hardcover, 285 pages","
At the end of her bestselling memoir Eat, Pray, Love, Elizabeth Gilbert fell in love with Felipe, a Brazilian-born man of Australian citizenship who'd been living in Indonesia when they met. Resettling in America, the couple swore eternal fidelity to each other, but also swore to never, ever, under any circumstances get legally married. (Both were survivors of previous bad divorces. Enough said.) But providence intervened one day in the form of the United States government, which-after unexpectedly detaining Felipe at an American border crossing-gave the couple a choice: they could either get married, or Felipe would never be allowed to enter the country again. Having been effectively sentenced to wed, Gilbert tackled her fears of marriage by delving into this topic completely, trying with all her might to discover through historical research, interviews, and much personal reflection what this stubbornly enduring old institution actually is. Told with Gilbert's trademark wit, intelligence and compassion, Committed attempts to ""turn on all the lights"" when it comes to matrimony, frankly examining questions of compatibility, infatuation, fidelity, family tradition, social expectations, divorce risks and humbling responsibilities. Gilbert's memoir is ultimately a clear-eyed celebration of love with all the complexity and consequence that real love, in the real world, actually entails. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=6728738&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2418,142401765,9780142401770.0,1999.0,Keeping the Moon,3.86,51537,53992,2454,844,3603,14783,17841,16921,https://images.gr-assets.com/books/1359205648m/104378.jpg,Sarah Dessen,"Paperback, 228 pages","There is an alternate cover edition for this ISBN13 here.

Colie expects the worst when she's sent to spend the summer with her eccentric aunt Mira while her mother, queen of the television infomercial, tours Europe. Always an outcast -- first for being fat and then for being ""easy"" -- Colie has no friends at home and doesn't expect to find any in Colby, North Carolina.

But then she lands a job at the Last Chance Cafe and meets fellow waitresses Morgan and Isabel, best friends with a loving yet volatile relationship. Wacky yet wise, Morgan and Isabel help Colie see herself in a new way and realize the potential that has been there all along. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=104378&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2419,62285637,9780062285640.0,2013.0,"The Transfer (Divergent, #0.1)",4.19,42240,47872,2918,439,1597,8396,15513,21927,https://images.gr-assets.com/books/1420493627m/18080920.jpg,Veronica Roth,"ebook, 55 pages","Complete your Divergent library with the Four stories!

Fans of the Divergent series by #1 New York Times bestselling author Veronica Roth will be captivated by ""Four: The Transfer,"" the first of four stories, each between fifty and seventy-five pages long, set in the world of Divergent and told from Tobias's perspective.

In ""The Transfer,"" readers witness Tobias's aptitude test, Choosing Day, and the moment he is given the infamous nickname ""Four."" (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=18080920&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2420,765344319,9780765344310.0,2004.0,"Chainfire (Sword of Truth, #9)",3.95,38743,40856,564,1146,2726,8448,13118,15418,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Terry Goodkind,"Mass Market Paperback, 756 pages","With Wizard's First Rule and seven subsequent masterpieces, Terry Goodkind has thrilled readers worldwide with the unique sweep of his storytelling. Now Goodkind returns with a new novel of Richard and Kahlan, the beginning of a sequence of three novels that will bring their epic story to its culmination.

After being gravely injured in battle, Richard awakes to discover Kahlan missing. To his disbelief, no one remembers the woman he is frantically trying to find. Worse, no one believes that she really exists, or that he was ever married. Alone as never before, he must find the woman he loves more than life itself....if she is even still alive. If she was ever even real. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=43887&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2421,375413405,9780375413410.0,1961.0,Mastering the Art of French Cooking,4.33,34055,35315,434,631,902,4422,9757,19603,https://images.gr-assets.com/books/1333577773m/129650.jpg,Julia Child,"Hardcover, 752 pages","For over fifty years, New York Times bestseller Mastering the Art of French Cooking has been the definitive book on the subject for American readers. Featuring 524 delicious recipes, in its pages home cooks will find something for everyone, from seasoned experts to beginners who love good food and long to reproduce the savory delights of French cuisine, from historic Gallic masterpieces to the seemingly artless perfection of a dish of spring-green peas. Here Julia Child, Simone Beck, and Louisette Bertholle break down the classic foods of France into a logical sequence of themes and variations rather than presenting an endless and diffuse catalogue of dishes. Throughout, the focus is on key recipes that form the backbone of French cookery and lend themselves to an infinite number of elaborations--bound to increase anyone's culinary repertoire. With over 100 instructive illustrations to guide readers every step of the way, Mastering the Art of French Cooking deserves a place of honor in every kitchen in America. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=129650&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2422,1421540320,9781421540320.0,2009.0,"Blue Exorcist, Vol. 1  (Blue Exorcist, #1)",4.36,39464,39852,473,492,1101,5033,10098,23128,https://images.gr-assets.com/books/1432642113m/9876989.jpg,Kazue Kato,"Paperback, SHONEN JUMP ADVANCED Manga Edition, 200 pages","Fight Hellfire With Hellfire!

Raised by Father Fujimoto, a famous exorcist, Rin Okumura never knew his real father. One day a fateful argument with Father Fujimoto forces Rin to face a terrible truth – the blood of the demon lord Satan runs in Rin's veins! Rin swears to defeat Satan, but doing that means entering the mysterious True Cross Academy and becoming an exorcist himself. Can Rin fight demons and keep his infernal bloodline a secret? It won't be easy, especially when drawing his father's sword releases the demonic power within him!


Reads R to L (Japanese Style) for audiences T+.

(less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=9876989&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2423,765315238,9780765315240.0,2007.0,"Confessor (Sword of Truth, #11)",4.08,37862,40294,845,1115,2265,6850,12256,17808,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Terry Goodkind,"Hardcover, 603 pages","Descending into darkness, about to be overwhelmed by evil, those people still free are powerless to stop the coming dawn of a savage new world, while Richard faces the guilt of knowing that he must let it happen. Alone, he must bear the weight of a sin he dare not confess to the one person he loves…and has lost.
 
Join Richard and Kahlan in the concluding novel of one of the most remarkable and memorable journeys ever written. It started with one rule, and will end with the rule of all rules, the rule unwritten, the rule unspoken since the dawn of history.
When next the sun rises, the world will be forever changed.
(less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=604803&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
2424,151013047,9780151013040.0,2007.0,The Reluctant Fundamentalist,3.67,33879,40953,4713,768,3367,12197,16905,7716,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mohsin Hamid,"Kindle Edition, 228 pages","At a café table in Lahore, a bearded Pakistani man converses with an uneasy American stranger. As dusk deepens to night, he begins the tale that has brought them to this fateful encounter…

Changez is living an immigrant's dream of America. At the top of his class at Princeton, he is snapped up by an elite valuation firm. He thrives on the energy of New York, and his budding romance with elegant, beautiful Erica promises entry into Manhattan society at the same exalted level once occupied by his own family back in Lahore.

But in the wake of September 11, Changez finds his position in his adopted city suddenly overturned, and his relationship with Erica shifting. And Changez's own identity is in seismic shift as well, unearthing allegiances more fundamental than money, power, and maybe even love.

""Extreme times call for extreme reactions, extreme writing. Hamid has done something extraordinary with this novel."" —Washington Post

""One of those achingly assured novels that makes you happy to be a reader."" —Junot Diaz

""Brief, charming, and quietly furious . . . a resounding success."" —Village Voice

A Washington Post and San Francisco Chronicle Best Book of the Year
A New York Times Notable Book (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=40961543&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
