,isbn,isbn13,original_publication_year,title,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,author,details,description,purchase
907,074349671X,9780743496710,2006,The Tenth Circle,3.48,99170,103155,5101,3141,12846,36925,32003,18240,https://images.gr-assets.com/books/1348575053m/10909.jpg,Jodi Picoult,"Paperback, 416 pages","Fourteen-year-old Trixie Stone is in love for the first time. She's also the light of her father, Daniel's life -- a straight-A student; a pretty, popular freshman in high school; a girl who's always seen her father as a hero. That is, until her world is turned upside down with a single act of violence. Suddenly everything Trixie has believed about her family -- and herself -- seems to be a lie. Could the boyfriend who once made Trixie wild with happiness have been the one to end her childhood forever? She says that he is, and that is all it takes to make Daniel, a seemingly mild-mannered comic book artist with a secret tumultuous past he has hidden even from his family, venture to hell and back to protect his daughter.

With The Tenth Circle, Jodi Picoult offers her most powerful chronicle yet as she explores the unbreakable bond between parent and child, and questions whether you can reinvent yourself in the course of a lifetime -- or if your mistakes are carried forever.

(less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=10909&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
908,1423140567,9781423140570,2011,"The Throne of Fire (Kane Chronicles, #2)",4.2,116360,123024,4900,869,3653,20425,42668,55409,https://images.gr-assets.com/books/1366227973m/9067850.jpg,Rick Riordan,"Hardcover, 452 pages","Ever since the gods of Ancient Egypt were unleashed in the modern world, Carter Kane and his sister Sadie have been in trouble. As descendants of the House of Life, the Kanes have some powers at their command, but the devious gods haven't given them much time to master their skills at Brooklyn House, which has become a training ground for young magicians.

And now their most threatening enemy yet - the chaos snake Apophis - is rising. If they don't prevent him from breaking free in a few days' time, the world will come to an end. In other words, it's a typical week for the Kane family.

To have any chance of battling the Forces of Chaos, the Kanes must revive the sun god Ra. But that would be a feat more powerful than any magician has ever accomplished.

First they have to search the world for the three sections of the Book of Ra, then they have to learn how to chant its spells. Oh, and did we mention that no one knows where Ra is exactly?

Narrated in two different wisecracking voices, featuring a large cast of new and unforgettable characters, and with adventures spanning the globe, this second installment in the Kane Chronicles is nothing short of a thrill ride. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=9067850&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
909,765348276,9780765348270,2005,"Old Man's War (Old Man's War, #1)",4.23,97653,109133,6878,883,2704,14821,42929,47796,https://images.gr-assets.com/books/1487044882m/51964.jpg,John Scalzi,"Kindle Edition, 332 pages","John Perry did two things on his 75th birthday. First he visited his wife's grave. Then he joined the army.

The good news is that humanity finally made it into interstellar space. The bad news is that planets fit to live on are scarce-- and alien races willing to fight us for them are common. So: we fight. To defend Earth, and to stake our own claim to planetary real estate. Far from Earth, the war has been going on for decades: brutal, bloody, unyielding.

Earth itself is a backwater. The bulk of humanity's resources are in the hands of the Colonial Defense Force. Everybody knows that when you reach retirement age, you can join the CDF. They don't want young people; they want people who carry the knowledge and skills of decades of living. You'll be taken off Earth and never allowed to return. You'll serve two years at the front. And if you survive, you'll be given a generous homestead stake of your own, on one of our hard-won colony planets.

John Perry is taking that deal. He has only the vaguest idea what to expect. Because the actual fight, light-years from home, is far, far harder than he can imagine--and what he will become is far stranger. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=36510196&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
910,831727527,9780831727530,1992,Gerald's Game,3.47,100158,105777,2445,6039,14425,32757,28853,23703,https://images.gr-assets.com/books/1297737756m/32692.jpg,Stephen King,"Hardcover, 332 pages",Stephen King cranks up the suspense in a different kind of bedtime story. A game of seduction between a husband and wife goes horribly awry when the husband dies. But the nightmare has just begun...,https://www.goodreads.com/buy_buttons/12/follow?book_id=32692&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
911,140255559,9780140255550,1996,"Two for the Dough (Stephanie Plum, #2)",4.11,116171,127548,4045,458,3089,25824,51020,47157,https://images.gr-assets.com/books/1330926461m/6427.jpg,Janet Evanovich,"Paperback, 326 pages","This one's double the fun!

Bounty hunter Stephanie Plum is still learning the ropes at her cousin Vinnie's bail bond office, so when she sets out on the trail of Kenny Mancuso - a suspiciously weatlhy, working class Trenton boy who has just shot his best friend - the stakes are higher than ever. That Mancuso is distantly related to vice cop Joe Morelli - who is trying to beat Stephanie to the punch - only makes the hunt more thrilling...

Taking pointers from her bounty hunter pal, Ranger, and using her pistol packing Grandma Mazur as a decoy, Stephanie is soon closing in on her mark. But Morelli and his libido are worthy foes. And a more sinister kind of enemy has made his first move... and his next move might be Stephanie's last. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=6427&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
913,60510862,9780060510860,1974,"The Forever War (The Forever War, #1)",4.15,87636,101775,4340,919,3331,16929,39208,41388,https://images.gr-assets.com/books/1386852511m/21611.jpg,Joe Haldeman,"Paperback, 278 pages","The Earth's leaders have drawn a line in the interstellar sanddespite the fact that the fierce alien enemy that they would oppose is inscrutable, unconquerable, and very far away. A reluctant conscript drafted into an elite Military unit, Private William Mandella has been propelled through space and time to fight in the distant thousand-year conflict; to perform his duties without rancor and even rise up through military ranks. Pvt. Mandella is willing to do whatever it takes to survive the ordeal and return home. But ""home"" may be even more terrifying than battle, because, thanks to the time dilation caused by space travel, Mandella is aging months while the Earth he left behind is aging centuries. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=21611&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
914,8497597729,9788497597720,1994,Insomnia,3.79,100972,109444,2296,3138,9066,28408,35608,33224,https://images.gr-assets.com/books/1354355494m/10585.jpg,Stephen King,"Pasta blanda, 890 pages","Ralph Roberts, a sus setenta aos y tras la muerte de su mujer, siente que su vida se acaba. Es acaso posible que su reciente viudez, unida a un persistente insomnio, sea la causa de esa nueva sensibilidad visual que, poco a poco, le permite ver el ms all de las personas? A Ralph le preocupa este hecho, no menos que el sbito e inexplicable comportamiento, irracional y violento, de algunos de sus vecinos. Bajo la calma superficie de la pequea ciudad de Derry, algo parece estar cambiando. Y no para bien.

Con Insomnia, King vuelve a mostrarse como el gran maestro en revelar el lado oscuro de la realidad. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=10585&ref=x_gr_w_bb&tag=x_gr_w_bb-20
915,812971060,9780812971060,2003,Reading Lolita in Tehran,3.57,94696,98413,6576,4270,10670,28610,34061,20802,https://images.gr-assets.com/books/1397751318m/7603.jpg,Azar Nafisi,"Paperback, 356 pages","Every Thursday morning for two years in the Islamic Republic of Iran, a bold and inspired teacher named Azar Nafisi secretly gathered seven of her most committed female students to read forbidden Western classics. As Islamic morality squads staged arbitrary raids in Tehran, fundamentalists seized hold of the universities, and a blind censor stifled artistic expression, the girls in Azar Nafisi's living room risked removing their veils and immersed themselves in the worlds of Jane Austen, F. Scott Fitzgerald, Henry James, and Vladimir Nabokov. In this extraordinary memoir, their stories become intertwined with the ones they are reading. Reading Lolita in Tehran is a remarkable exploration of resilience in the face of tyranny and a celebration of the liberating power of literature.

(less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=7603&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
916,575079797,9780575079790,2006,"The Blade Itself (The First Law, #1)",4.14,97501,107614,5521,1844,3944,15593,42598,43635,https://images.gr-assets.com/books/1284167912m/944073.jpg,Joe Abercrombie,"Paperback, 515 pages","Logen Ninefingers, infamous barbarian, has finally run out of luck. Caught in one feud too many, hes on the verge of becoming a dead barbarian  leaving nothing behind him but bad songs, dead friends, and a lot of happy enemies.

Nobleman Captain Jezal dan Luthar, dashing officer, and paragon of selfishness, has nothing more dangerous in mind than fleecing his friends at cards and dreaming of glory in the fencing circle. But war is brewing, and on the battlefields of the frozen North they fight by altogether bloodier rules.

Inquisitor Glokta, cripple turned torturer, would like nothing better than to see Jezal come home in a box. But then Glokta hates everyone: cutting treason out of the Union one confession at a time leaves little room for friendship. His latest trail of corpses may lead him right to the rotten heart of government, if he can stay alive long enough to follow it.

Enter the wizard, Bayaz. A bald old man with a terrible temper and a pathetic assistant, he could be the First of the Magi, he could be a spectacular fraud, but whatever he is, he's about to make the lives of Logen, Jezal, and Glokta a whole lot more difficult.

Murderous conspiracies rise to the surface, old scores are ready to be settled, and the line between hero and villain is sharp enough to draw blood.

(less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=944073&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
917,786851473,9780786851480,2002,"The Arctic Incident (Artemis Fowl, #2)",3.94,108031,114867,2434,1594,5098,27655,44276,36244,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Eoin Colfer,"Paperback, 398 pages","Artemis Fowl wants to find his father, held hostage in Russia; Holly Short wants to find whos supplying the goblins with human technology; Foaly wants to find out whos disabled all the LEP Technology and pointed the finger at him. Artemis has received a ransom demand for his father but is captured by the LEP who suspect him of supplying the goblins with dangerous Human technology (batteries). He convinces them hes innocent and agrees to help them if they help him free his father. Meanwhile, down in the underground world, chaos has arisen. An unknown traitor has stolen forbidden weapons and armed a horde of trolls, setting them loose to wreak havoc on the citizens. Clues lead Captain Holly Short straight to Artemis, and she exacts a small bit of revenge by kidnapping him, just as he once kidnapped her. But soon she learns that Artemis isnt behind the chaos, and if shes to have any hope of stopping it, she will need his help. As a result, these onetime adversaries must now join forcesa mix that proves to be both charming and volatile.

The world that Colfer creates is as vivid and fantastical as any shire, gotham, or galaxy far, far away in recent memory. Grade: A-. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=114955&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
918,743225422,9780743225430,1993,The Shipping News,3.83,103151,109047,4044,3321,8054,24808,40446,32418,https://images.gr-assets.com/books/1469036074m/7354.jpg,Annie Proulx,"Paperback, 337 pages","When Quoyle's two-timing wife meets her just deserts, he retreats with his two daughters to his ancestral home on the starkly beautiful Newfoundland coast, where a rich cast of local characters and family members all play a part in Quoyle's struggle to reclaim his life. As Quoyle confronts his private demons--and the unpredictable forces of nature and society--he begins to see the possibility of love without pain or misery. A vigorous, darkly comic, and at times magical portrait of the contemporary North American family, The Shipping News shows why Annie Proulx is recognized as one of the most gifted and original writers in America today. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=7354&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
919,1607747308,9781607747310,2011,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,3.77,105063,129409,17320,3885,10846,32775,44967,36936,https://images.gr-assets.com/books/1418767178m/22318578.jpg,Marie Kond,"Hardcover, First American Edition, 224 pages","Despite constant efforts to declutter your home, do papers still accumulate like snowdrifts and clothes pile up like a tangled mess of noodles?

Japanese cleaning consultant Marie Kondo takes tidying to a whole new level, promising that if you properly simplify and organize your home once, you'll never have to do it again. Most methods advocate a room-by-room or little-by-little approach, which doom you to pick away at your piles of stuff forever. The KonMari Method, with its revolutionary category-by-category system, leads to lasting results. In fact, none of Kondo's clients have lapsed (and she still has a three-month waiting list).

With detailed guidance for determining which items in your house ""spark joy"" (and which don't), this international best seller featuring Tokyo's newest lifestyle phenomenon will help you clear your clutter and enjoy the unique magic of a tidy home - and the calm, motivated mindset it can inspire.

(less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=22318578&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
920,385755880,9780385755890,2015,All the Bright Places,4.19,132087,146542,21192,2871,6238,21061,45697,70675,https://images.gr-assets.com/books/1404331702m/18460392.jpg,Jennifer Niven,"Hardcover, 378 pages","The Fault in Our Stars meets Eleanor and Park in this exhilarating and heart-wrenching love story about a girl who learns to live from a boy who intends to die.

Soon to be a major motion picture starring Elle Fanning!

Theodore Finch is fascinated by death, and he constantly thinks of ways he might kill himself. But each time, something good, no matter how small, stops him.

Violet Markey lives for the future, counting the days until graduation, when she can escape her Indiana town and her aching grief in the wake of her sisters recent death.

When Finch and Violet meet on the ledge of the bell tower at school, its unclear who saves whom. And when they pair up on a project to discover the natural wonders of their state, both Finch and Violet make more important discoveries: Its only with Violet that Finch can be himselfa weird, funny, live-out-loud guy whos not such a freak after all. And its only with Finch that Violet can forget to count away the days and start living them. But as Violets world grows, Finchs begins to shrink.

This is an intense, gripping novel perfect for fans of Jay Asher, Rainbow Rowell, John Green, Gayle Forman, and Jenny Downham from a talented new voice in YA, Jennifer Niven. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=18460392&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
921,671011367,9780671011370,1997,"Dj Dead (Temperance Brennan, #1)",3.86,100369,107636,3098,2579,6023,27054,40072,31908,https://images.gr-assets.com/books/1334157601m/231604.jpg,Kathy Reichs,"Paperback, 532 pages","Her life is devoted to justice; for those she never even knew. In the year since Temperance Brennan left behind a shaky marriage in North Carolina, work has often preempted her weekend plans to explore Quebec. When a female corpse is discovered meticulously dismembered and stashed in trash bags, Temperance detects an alarming pattern and she plunges into a harrowing search for a killer. But her investigation is about to place those closest to her, her best friend and her own daughter, in mortal danger... (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=231604&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
922,552562521,9780552562520,2007,"The Alchemyst (The Secrets of the Immortal Nicholas Flamel, #1)",3.84,58396,115864,7165,3737,8839,27510,38469,37309,https://images.gr-assets.com/books/1361310229m/17402605.jpg,Michael Scott,"Paperback, 390 pages","An alternate cover edition exists here.

Nicholas Flamel was born in Paris on 28 September 1330. Nearly seven hundred years later, he is acknowledged as the greatest Alchemyst of his day. It is said that he discovered the secret of eternal life. The records show that he died in 1418. But his tomb is empty and Nicholas Flamel lives. The secret of eternal life is hidden within the book he protects - the Book of Abraham the Mage. It's the most powerful book that has ever existed. In the wrong hands, it will destroy the world. And that's exactly what Dr. John Dee plans to do when he steals it. Humankind won't know what's happening until it's too late. And if the prophecy is right, Sophie and Josh Newman are the only ones with the power to save the world as we know it. Sometimes legends are true. And Sophie and Josh Newman are about to find themselves in the middle of the greatest legend of all time. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=17402605&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
923,374203059,9780374203050,2011,The Marriage Plot,3.42,90551,99271,10634,4472,12653,33397,33807,14942,https://images.gr-assets.com/books/1328736940m/10964693.jpg,Jeffrey Eugenides,"Hardcover, 406 pages","With devastating wit and an abiding understanding of and affection for his characters, Jeffrey Eugenides revives the motivating energies of the Novel, while creating a story so contemporary and fresh that it reads like the intimate journal of our own lives.

It's the early 1980s - the country is in a deep recession, and life after college is harder than ever. In the cafs on College Hill, the wised-up kids are inhaling Derrida and listening to the Talking Heads. But Madeleine Hanna, dutiful English major, is writing her senior thesis on Jane Austen and George Eliot, purveyors of the marriage plot that lies at the heart of the greatest English novels.

As Madeleine tries to understand why ""it became laughable to read writers like Cheever and Updike, who wrote about the suburbia Madeleine and most of her friends had grown up in, in favor of reading the Marquis de Sade, who wrote about deflowering virgins in eighteenth century France,"" real life, in the form of two very different guys, intervenes. Leonard Bankhead - charismatic loner, college Darwinist, and lost Portland boy - suddenly turns up in a semiotics seminar, and soon Madeleine finds herself in a highly charged erotic and intellectual relationship with him. At the same time, her old ""friend"" Mitchell Grammaticus - who's been reading Christian mysticism and generally acting strange - resurfaces, obsessed with the idea that Madeleine is destined to be his mate.

Over the next year, as the members of the triangle in this amazing, spellbinding novel graduate from college and enter the real world, events force them to reevaluate everything they learned in school. Leonard and Madeleine move to a biology laboratory on Cape Cod, but can't escape the secret responsible for Leonard's seemingly inexhaustible energy and plunging moods. And Mitchell, traveling around the world to get Madeleine out of his mind, finds himself face-to-face with ultimate questions about the meaning of life, the existence of God, and the true nature of love.

Are the great love stories of the nineteenth century dead? Or can there be a new story, written for today and alive to the realities of feminism, sexual freedom, prenups, and divorce? With devastating wit and an abiding understanding of and affection for his characters, Jeffrey Eugenides revives the motivating energies of the Novel, while creating a story so contemporary and fresh that it reads like the intimate journal of our own lives. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=10964693&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
924,61120251,9780061120250,1998,Daughter of Fortune,3.89,89770,96939,3142,1238,4950,24400,39391,26960,https://images.gr-assets.com/books/1299666780m/16527.jpg,Isabel Allende,"Paperback, 432 pages","Orphaned at birth, Eliza Sommers is raised in the British colony of Valparaso, Chile, by the well-intentioned Victorian spinster Miss Rose and her more rigid brother Jeremy. Just as she meets and falls in love with the wildly inappropriate Joaqun Andieta, a lowly clerk who works for Jeremy, gold is discovered in the hills of northern California. By 1849, Chileans of every stripe have fallen prey to feverish dreams of wealth. Joaqun takes off for San Francisco to seek his fortune, and Eliza, pregnant with his child, decides to follow him.

As we follow her spirited heroine on a perilous journey north in the hold of a ship to the rough-and-tumble world of San Francisco and northern California, we enter a world whose newly arrived inhabitants are driven mad by gold fever. A society of single men and prostitutes among whom Eliza moves--with the help of her good friend and savior, the Chinese doctor Tao Chien--California opens the door to a new life of freedom and independence for the young Chilean. Her search for the elusive Joaqun gradually turns into another kind of journey that transforms her over time, and what began as a search for love ends up as the conquest of personal freedom. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=16527&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
925,1476789630,9781476789640,2015,Luckiest Girl Alive,3.48,82504,98163,9278,3530,11319,33135,34874,15305,https://images.gr-assets.com/books/1425975301m/22609317.jpg,Jessica Knoll,"Hardcover, 352 pages","HER PERFECT LIFE IS A PERFECT LIE.

As a teenager at the prestigious Bradley School, Ani FaNelli endured a shocking, public humiliation that left her desperate to reinvent herself. Now, with a glamorous job, expensive wardrobe, and handsome blue blood fianc, shes this close to living the perfect life shes worked so hard to achieve.

But Ani has a secret.

Theres something else buried in her past that still haunts her, something private and painful that threatens to bubble to the surface and destroy everything.

With a singular voice and twists you wont see coming, Luckiest Girl Alive explores the unbearable pressure that so many women feel to have it all and introduces a heroine whose sharp edges and cutthroat ambition have been protecting a scandalous truth, and a heart that's bigger than it first appears.

The question remains: will breaking her silence destroy all that she has worked foror, will it at long last, set Ani free? (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=22609317&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
926,689865198,9780689865190,2004,"Crank (Crank, #1)",4.16,104168,105823,7239,2207,5055,16890,31143,50528,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Ellen Hopkins,"Paperback, 537 pages","In Crank, Ellen Hopkins chronicles the turbulent and often disturbing relationship between Kristina, a character based on her own daughter, and the ""monster,"" the highly addictive drug crystal meth, or ""crank."" Kristina is introduced to the drug while visiting her largely absent and ne'er-do-well father. While under the influence of the monster, Kristina discovers her sexy alter-ego, Bree: ""there is no perfect daughter, / no gifted high school junior, / no Kristina Georgia Snow. / There is only Bree."" Bree will do all the things good girl Kristina won't, including attracting the attention of dangerous boys who can provide her with a steady flow of crank. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=270730&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
927,545424925,9780545424930,2012,"The Raven Boys (The Raven Cycle, #1)",4.05,121727,159696,20296,4299,7656,26761,57622,63358,https://images.gr-assets.com/books/1477103737m/17675462.jpg,Maggie Stiefvater,"Hardcover, 409 pages","There are only two reasons a non-seer would see a spirit on St. Marks Eve, Neeve said. Either youre his true love . . . or you killed him.

It is freezing in the churchyard, even before the dead arrive.

Every year, Blue Sargent stands next to her clairvoyant mother as the soon-to-be dead walk past. Blue herself never sees themnot until this year, when a boy emerges from the dark and speaks directly to her.

His name is Gansey, and Blue soon discovers that he is a rich student at Aglionby, the local private school. Blue has a policy of staying away from Aglionby boys. Known as Raven Boys, they can only mean trouble.

But Blue is drawn to Gansey, in a way she cant entirely explain. He has it allfamily money, good looks, devoted friendsbut hes looking for much more than that. He is on a quest that has encompassed three other Raven Boys: Adam, the scholarship student who resents all the privilege around him; Ronan, the fierce soul who ranges from anger to despair; and Noah, the taciturn watcher of the four, who notices many things but says very little.

For as long as she can remember, Blue has been warned that she will cause her true love to die. She never thought this would be a problem. But now, as her life becomes caught up in the strange and sinister world of the Raven Boys, shes not so sure anymore.

From Maggie Stiefvater, the bestselling and acclaimed author of the Shiver trilogy and The Scorpio Races, comes a spellbinding new series where the inevitability of death and the nature of love lead us to a place weve never been before. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=17675462&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
928,031286504X,9780312865050,1954,I Am Legend and Other Stories,3.99,98795,102941,4383,1451,5061,22371,38426,35632,https://images.gr-assets.com/books/1317791583m/547094.jpg,Richard Matheson,"Paperback, Collection , 317 pages","Robert Neville is the last living man on Earth...but he is not alone. Every other man, woman, and child on Earth has become a vampire, and they are all hungry for Neville's blood.

By day, he is the hunter, stalking the sleeping undead through the abandoned ruins of civilization. By night, he barricades himself in his home and prays for dawn.

How long can one man survive in a world of vampires?


I am legend --
Buried talents --
The near departed --
Prey --
Witch war --
Dance of the dead --
Dress of white silk --
Mad house --
The funeral --
From shadowed places --
Person to person. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=547094&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
929,140006208X,9781400062090,2008,Olive Kitteridge,3.78,85019,108518,14175,2907,8772,26625,41160,29054,https://images.gr-assets.com/books/1320430655m/1736739.jpg,Elizabeth Strout,"Hardcover, 270 pages","Winner of the Pulitzer Prize, Olive Kitteridge offers profound insights into the human condition  its conflicts, its tragedies and joys, and the endurance it requires.

At times stern, at other times patient, at times perceptive, at other times in sad denial, Olive Kitteridge, a retired schoolteacher, deplores the changes in her little town of Crosby, Maine, and in the world at large, but she doesnt always recognize the changes in those around her: a lounge musician haunted by a past romance; a former student who has lost the will to live; Olives own adult child, who feels tyrannized by her irrational sensitivities; and her husband, Henry, who finds his loyalty to his marriage both a blessing and a curse.

As the townspeople grapple with their problems, mild and dire, Olive is brought to a deeper understanding of herself and her life  sometimes painfully, but always with ruthless honesty. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=1736739&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
930,081299499X,9780812995000,2014,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",3.33,88251,97626,7732,6235,14712,32976,28187,15516,https://images.gr-assets.com/books/1402816003m/20588698.jpg,Lena Dunham,"Hardcover, 265 pages","""There is nothing gutsier to me than a person announcing that their story is one that deserves to be told,"" writes Lena Dunham, and it certainly takes guts to share the stories that make up her first book, Not That Kind of Girl. These are stories about getting your butt touched by your boss, about friendship and dieting (kind of) and having two existential crises before the age of 20. Stories about travel, both successful and less so, and about having the kind of sex where you feel like keeping your sneakers on in case you have to run away during the act. Stories about proving yourself to a room of 50-year-old men in Hollywood and showing up to ""an outlandishly high-fashion event with the crustiest red nose you ever saw."" Fearless, smart, and as heartbreakingly honest as ever, Not That Kind of Girl establishes Lena Dunham as more than a hugely talented director, actress and producer-it announces her as a fresh and vibrant new literary voice. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=20588698&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
931,66620996,9780066620990,2001,Good to Great: Why Some Companies Make the Leap... and Others Don't,4.04,85277,88373,3100,1550,3682,16971,33234,32936,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,James C. Collins,"Hardcover, 320 pages","To find the keys to greatness, Collins's 21-person research team read and coded 6,000 articles, generated more than 2,000 pages of interview transcripts and created 384 megabytes of computer data in a five-year project. The findings will surprise many readers and, quite frankly, upset others.

The Challenge
Built to Last, the defining management study of the nineties, showed how great companies triumph over time and how long-term sustained performance can be engineered into the DNA of an enterprise from the very beginning.

But what about the company that is not born with great DNA? How can good companies, mediocre companies, even bad companies achieve enduring greatness?

The Study
For years, this question preyed on the mind of Jim Collins. Are there companies that defy gravity and convert long-term mediocrity or worse into long-term superiority? And if so, what are the universal distinguishing characteristics that cause a company to go from good to great?

The Standards
Using tough benchmarks, Collins and his research team identified a set of elite companies that made the leap to great results and sustained those results for at least fifteen years. How great? After the leap, the good-to-great companies generated cumulative stock returns that beat the general stock market by an average of seven times in fifteen years, better than twice the results delivered by a composite index of the world's greatest companies, including Coca-Cola, Intel, General Electric, and Merck.

The Comparisons
The research team contrasted the good-to-great companies with a carefully selected set of comparison companies that failed to make the leap from good to great. What was different? Why did one set of companies become truly great performers while the other set remained only good?

The Findings
The findings of the Good to Great study will surprise many readers and shed light on virtually every area of management strategy and practice. The findings include:
Level 5 Leaders: The research team was shocked to discover the type of leadership required to achieve greatness.

The Hedgehog Concept (Simplicity within the Three Circles): To go from good to great requires transcending the curse of competence.

A Culture of Discipline: When you combine a culture of discipline with an ethic of entrepreneurship, you get the magical alchemy of great results. Technology Accelerators: Good-to-great companies think differently about the role of technology.

The Flywheel and the Doom Loop: Those who launch radical change programs and wrenching restructurings will almost certainly fail to make the leap. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=76865&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
932,803734611,9780803734620,2009,"Fire (Graceling Realm, #2)",4.12,98180,133462,9159,2390,6020,22684,45051,57317,https://images.gr-assets.com/books/1331535456m/6137154.jpg,Suzanne Collins,"Hardcover, 391 pages","Sparks are igniting.
Flames are spreading.
And the Capitol wants revenge.

Against all odds, Katniss has won the Hunger Games. She and fellow District 12 tribute Peeta Mellark are miraculously still alive. Katniss should be relieved, happy even. After all, she has returned to her family and her longtime friend, Gale. Yet nothing is the way Katniss wishes it to be. Gale holds her at an icy distance. Peeta has turned his back on her completely. And there are whispers of a rebellion against the Capitol - a rebellion that Katniss and Peeta may have helped create.

Much to her shock, Katniss has fueled an unrest she's afraid she cannot stop. And what scares her even more is that she's not entirely convinced she should try. As time draws near for Katniss and Peeta to visit the districts on the Capitol's cruel Victory Tour, the stakes are higher than ever. If they can't prove, without a shadow of a doubt, that they are lost in their love for each other, the consequences will be horrifying.

In Catching Fire, the second novel in the Hunger Games trilogy, Suzanne Collins continues the story of Katniss Everdeen, testing her more than ever before...and surprising readers at every turn. (less)",https://www.goodreads.com/buy_buttons/12/follow?book_id=6148028&ref=x_gr_w_glide_ku_bb&tag=x_gr_w_glide_ku_bb-20
934,439236193,9780439236200,1906,White Fang,3.94,100223,114519,3017,1823,5850,27264,42175,37407,https://images.gr-assets.com/books/1475878443m/43035.jpg,Jack London,"Paperback, 252 pages","White Fang is part dog and part wolf, and the lone survivor of his family. In his lonely world, he soon learns to follow the harsh law of the North--kill or be killed. But nothing in White Fang's life can prepare him for the cruel owner who turns him into a vicious killer. Will White Fang ever know the kindness of a gentle master?",https://www.goodreads.com/buy_buttons/12/follow?book_id=43035&ref=x_gr_w_glide_bb&tag=x_gr_w_glide_bb-20
